stream,ID,twi30agg,tpi30agg,accum30,vv30agg,vvsd30agg,npol30agg,NDVI_med,nppmmid30agg,deficitRS,cad30RS,decid30RS,Green_med,NIR_med,cpg30precip,NHDPlus,utm1,utm2,lon,Class,spatial_cluster80,spatial_cluster40,sb_med
X1,1328,9.14755058288574,0.0148111982271075,1028.31201171875,-7.13498640060425,1.8718866109848,0.302493304014206,0.736523032188416,5640.38916015625,281,-7.61737108230591,0.245873957872391,462.104553222656,2483.74291992188,95198,0,189577.4353,531795.270400001,-115.073687029635,X1,34,182,8
X1,10667,4.98064136505127,-0.477810323238373,45.3760681152344,-5.81808614730835,3.5733976364135702,0.486563712358475,0.69551807641983,5247.91552734375,182,-1.99407923221588,0.179320052266121,437.202941894531,1974.79333496094,96686,0,188316.474199999,530759.524900001,-115.089751624373,X1,30,22,8
X1,52,9.1545991897583,-3.25614428520203,1510.96435546875,-9.12172412872314,1.91023862361908,0.24882709980011,0.726933300495148,5248.37109375,279,-7.031005859375,0.373552888631821,371.244415283203,1811.21154785156,81071,0,204411.053099999,517254.3958,-114.85939633417,X1,18,19,1
X1,2929,6.81182432174683,-2.26307511329651,2483.65185546875,-6.36221361160278,2.59345984458923,0.338033646345139,0.724510371685028,5327.0078125,302,-3.96144986152649,0.196493357419968,408.365386962891,1954.42211914062,67803,1,192054.1362,546430.263800001,-115.054230199068,X1,26,128,5
X1,508,9.08540153503418,-0.249932184815407,1420.16711425781,-7.70413684844971,1.65774035453796,0.293587148189545,0.714807271957397,6244.6875,278,-6.28748607635498,0.205516740679741,386.064697265625,1854.14184570312,87724,0,158915.343699999,528336.3474,-115.48494553034,X1,83,125,7
X1,3799,7.24632596969604,0.0765516459941864,2120.39013671875,-7.68483400344849,1.84001481533051,0.286097347736359,0.67884886264801,5789.4287109375,351,-3.69693374633789,0.101918153464794,476.500305175781,2165.9609375,68871,0,176228.6274,558061.634400001,-115.280593519678,X1,33,119,7
X1,3989,8.25403594970703,-1.62632918357849,1045.41711425781,-6.91137027740479,2.73933911323547,0.315997451543808,0.676074385643005,5130.31884765625,346,-3.81855630874634,0.115819118916988,611.29638671875,2776.75415039062,76025,0,175551.136600001,564241.4395,-115.296025789665,X1,23,136,2
X1,1175,7.8068733215332,-1.82248258590698,869.747009277344,-7.15923118591309,1.61471712589264,0.288502812385559,0.71418172121048,5269.37841796875,366,-3.90508770942688,0.126510769128799,428.966400146484,1965.39514160156,82295,0,210470.9013,528671.378900001,-114.787971671732,X1,104,67,3
X1,3739,6.49229621887207,0.0594753697514534,93.8541412353516,-7.60475492477417,1.58231616020203,0.289782255887985,0.688285768032074,5628.482421875,391,-9.35729122161865,0.0904167369008064,433.379241943359,1951.60473632812,56875,0,202642.3893,554652.998500001,-114.918263858796,X1,10,204,9
X1,432,7.07667589187622,0.395901143550873,182.330215454102,-7.44175672531128,1.88226664066315,0.312635540962219,0.679883420467377,6207.00341796875,248,-3.25892019271851,0.274581700563431,325.510314941406,1477.60595703125,72319,0,182635.258099999,525690.156500001,-115.161658449842,X1,20,110,10
X1,2364,9.01019287109375,-1.10323083400726,1606.20727539062,-8.71112537384033,1.65478026866913,0.234479576349258,0.700393974781036,5819.17138671875,245,-3.16084790229797,0.271486580371857,377.342895507812,1744.76354980469,83751,0,184142.5066,544031.756200001,-115.159222590022,X1,12,21,4
X1,901,7.45257234573364,0.337863504886627,313.050323486328,-8.91664695739746,1.69225823879242,0.241333842277527,0.693529367446899,2859.21948242188,250,-5.49673461914062,0.186629384756088,537.230407714844,2513.962890625,88093,0,157243.385399999,531762.814300001,-115.511102948754,X1,11,13,4
X1,4339,15.3093519210815,-1.57904052734375,2595.05004882812,-13.4566564559937,1.78552794456482,0.180847972631454,0.420669436454773,1565.59448242188,452,-10.862832069397,0.0901923626661301,732.153137207031,1994.19055175781,38507,0,188657.232999999,569688.169,-115.123008050565,X1,46,89,7
X1,626,5.83015537261963,-1.47874617576599,1078.49206542969,-8.94722652435303,1.84820115566254,0.239534512162209,0.729925155639648,5138.0078125,279,-5.85306215286255,0.224743217229843,457.223968505859,2272.3310546875,79780,0,206946.332599999,525226.5546,-114.832493976409,X1,73,33,2
X1,1531,8.56620121002197,-0.251424163579941,829.927368164062,-8.09432697296143,1.57108080387115,0.286236107349396,0.728641510009766,6145.54638671875,173,-4.26840496063232,0.218245208263397,451.274200439453,2367.955078125,124910,0,182300.579600001,534688.7708,-115.175008354621,X1,27,201,7
X1,313,6.74957942962646,-0.0672336146235466,165.953262329102,-7.20514059066772,2.90051889419556,0.304018676280975,0.604860901832581,2081.80053710938,313,-7.17104148864746,0.107792630791664,653.801025390625,2531.14624023438,70707,0,207422.9276,522216.6132,-114.823277949717,X1,52,85,4
X1,1115,7.31371593475342,-0.317165791988373,463.802795410156,-7.12159204483032,1.90042638778687,0.326336443424225,0.732619643211365,6996.44384765625,203,-2.15967631340027,0.25538632273674,335.043975830078,1605.27905273438,86625,0,164001.532099999,532638.761,-115.420599085321,X1,57,27,5
X1,1366,8.01301670074463,-8.81850147247314,2916,-6.46341943740845,2.95390653610229,0.356481581926346,0.604412972927094,5479.07763671875,367,-6.67885160446167,0.0740972086787224,564.230590820312,2111.10302734375,48730,1,169064.886600001,534304.5074,-115.353785508697,X1,88,126,6
X1,3924,8.25199699401855,-2.69392895698547,4969.04541015625,-8.29110050201416,2.65096020698547,0.24016734957695,0.604310214519501,2117.06201171875,234,-2.20734238624573,0.109932243824005,638.650634765625,2588.28125,80883,0,176731.1675,560994.9452,-115.276707908883,X1,49,96,2
X1,2204,8.7279577255249,-4.74780941009521,2305.88232421875,-8.04227638244629,1.72026324272156,0.279685705900192,0.667211413383484,5819.59521484375,432,-7.07068014144897,0.0242264959961176,491.344879150391,2141.10913085938,47622,0,172008.7212,543668.568700001,-115.323380443948,X1,103,185,2
X1,1450,8.00290298461914,-1.86269807815552,962.0400390625,-9.01507091522217,1.54575061798096,0.198119968175888,0.677362501621246,2682.50952148438,219,-2.40355682373047,0.463482588529587,438.620391845703,1952.95446777344,58784,0,167860.9241,535023.7787,-115.370809687918,X1,69,158,3
X1,675,7.04505109786987,-1.70912003517151,400.296966552734,-7.70106887817383,2.15736436843872,0.283873468637466,0.648427605628967,4198.9140625,342,-5.38793420791626,0.0801166668534279,597.800903320312,2597.30688476562,80173,0,206804.0923,525673.5954,-114.834830071133,X1,73,43,2
X1,243,8.33267688751221,-0.671061217784882,1045.08544921875,-8.16547775268555,1.70390355587006,0.278518974781036,0.689030528068542,4890.259765625,302,-4.19208574295044,0.155195832252502,376.164184570312,1643.70947265625,69375,0,207200.613600001,520843.6347,-114.825019907504,X1,73,11,4
X1,817,5.93907308578491,0.892225503921509,97.0297775268555,-9.57263278961182,2.01458096504211,0.214779168367386,0.690994203090668,4600.2119140625,278,-4.14786672592163,0.185355663299561,493.499969482422,2228.40502929688,90167,0,209085.6625,526269.692299999,-114.804515492861,X1,99,101,3
X1,4291,6.90784931182861,-2.53225374221802,403.108917236328,-5.05478191375732,3.57110857963562,0.491624802350998,0.704741477966309,6266.5869140625,298,-4.53972005844116,0.227916330099106,434.837921142578,1962.0185546875,90980,0,170649.562999999,570327.4527,-115.368923754805,X1,14,103,5
X1,299,7.91685247421265,-1.95035803318024,1249.63122558594,-8.65757942199707,2.7495551109314,0.254562377929688,0.746783792972565,5901.13916015625,267,-2.13486766815186,0.384387940168381,330.69580078125,1641.65417480469,59464,0,174694.521299999,525114.4541,-115.268417432666,X1,100,76,9
X1,2601,8.91244220733643,-0.589979410171509,2111.42236328125,-8.67114353179932,1.59891617298126,0.252452254295349,0.701840937137604,5355.76171875,314,-3.70944404602051,0.19777999818325,400.436584472656,1839.76770019531,68033,0,191552.7831,545086.499600001,-115.059737288256,X1,5,46,5
X1,10639,7.13208913803101,-0.613213419914246,336.687255859375,-7.06458425521851,1.79904019832611,0.3013716340065,0.718694984912872,5785.65576171875,243,-4.84898042678833,0.375034391880035,361.398651123047,1655.77368164062,72974,0,187235.0671,527723.583799999,-115.101442949402,X1,63,140,1
X1,1536,7.41586399078369,-0.414076060056686,600.353942871094,-10.5635442733765,3.27736854553223,0.223719999194145,0.693337857723236,5744.56591796875,195,-2.10099220275879,0.0714961066842079,553.246887207031,2323.34936523438,121614,0,179581.125299999,535135.698999999,-115.212267347975,X1,39,139,7
X1,4295,7.32318544387817,1.42964684963226,555.78076171875,-5.77038097381592,3.10231041908264,0.389772832393646,0.706631720066071,6299.4091796875,273,-3.11702227592468,0.174241662025452,433.930603027344,1856.58544921875,92326,0,170549.656199999,570385.0261,-115.370343159303,X1,14,167,5
X1,2180,9.26944828033447,-2.72920727729797,1588.65783691406,-6.04748249053955,2.21630454063416,0.342508345842361,0.723901093006134,5866.2060546875,310,-4.38957214355469,0.14312270283699,410.410797119141,1970.91271972656,82732,1,187673.3518,541986.5185,-115.109348485133,X1,79,26,4
X1,3128,10.3799066543579,-1.52309846878052,4945.11474609375,-9.03054714202881,1.70325839519501,0.242435216903687,0.698085069656372,5107.6318359375,318,-6.09781885147095,0.194718524813652,463.110656738281,2067.07250976562,67780,0,189505.0451,548193.772500001,-115.090529330048,X1,34,182,2
X1,3485,6.00928020477295,-0.383863657712936,135.49592590332,-8.26152610778809,1.54164600372314,0.281424641609192,0.641490459442139,5080.52294921875,472,-9.49905204772949,0.0512847080826759,488.631378173828,1995.78552246094,44544,0,181877.973099999,552933.5561,-115.198726666082,X1,96,176,1
X1,3768,6.50689125061035,0.14613850414753,152.057159423828,-9.34373092651367,1.98069787025452,0.242493852972984,0.705249130725861,5698.9794921875,396,-8.60662841796875,0.185521692037582,410.322326660156,1901.07568359375,60113,0,202885.806399999,555023.415899999,-114.915303779656,X1,10,116,9
X1,2894,10.4091882705688,-0.82080078125,25957.650390625,-9.46529769897461,1.74363720417023,0.241914004087448,0.655002772808075,3645.68603515625,329,-6.94814777374268,0.270507246255875,517.886779785156,2234.09375,71022,2,189735.8913,546504.8664,-115.085759131253,X1,34,112,4
X1,395,9.09560871124268,-3.53933382034302,4319.78662109375,-8.9296293258667,3.48460102081299,0.27440682053566,0.700925469398499,5291.46826171875,348,-4.76663637161255,0.082756944000721,389.736663818359,1748.71057128906,82177,1,212196.0022,522660.375800001,-114.759154543937,X1,48,37,3
X1,3566,7.90288734436035,-3.59039306640625,9166.9736328125,-9.2483434677124,1.68943810462952,0.250530660152435,0.620636105537415,4848.1240234375,345,-7.25511598587036,0.118760146200657,527.721496582031,2050.22583007812,53291,1,190127.2028,552642.4704,-115.086397197408,X1,77,129,2
X1,1899,10.0431299209595,-1.36368811130524,2663.90307617188,-9.15607261657715,1.86678886413574,0.232868075370789,0.753745496273041,5703.90576171875,307,-5.87978887557983,0.29456838965416,399.587707519531,2110.96166992188,75839,0,190651.613600001,539076.6252,-115.066161087062,X1,82,88,6
X1,10738,7.20108938217163,-0.535712361335754,102.974731445312,-9.08768939971924,1.58898973464966,0.259658455848694,0.667068243026733,4902.22314453125,450,-10.5436716079712,0.230613574385643,494.314178466797,2128.49682617188,43223,0,205018.7282,538453.126499999,-114.870844875906,X1,18,94,8
X1,1532,7.81617736816406,0.0734049454331398,909.473327636719,-9.48074340820312,2.77517700195312,0.234485179185867,0.693085193634033,6368.17333984375,223,-2.13547015190125,0.269558548927307,475.198425292969,2258.74365234375,117833,0,179219.1746,535127.2323,-115.217159395131,X1,101,205,7
X1,3378,7.19601583480835,0.0979275181889534,374.6787109375,-9.15737056732178,1.47546064853668,0.215159460902214,0.647419095039368,2116.91748046875,390,-3.58911681175232,0.177455350756645,658.093383789062,2799.30004882812,61452,0,174211.004699999,552679.933499999,-115.302588611973,X1,55,83,10
X1,4278,8.27326583862305,-0.675916910171509,1860.17395019531,-7.34863090515137,2.55479216575623,0.320665508508682,0.746776640415192,6575.04296875,237,-2.47095084190369,0.179304927587509,334.464477539062,1917.48193359375,88752,0,171031.865499999,569825.9605,-115.363205435197,X1,25,131,5
X1,738,7.6139349937439,-5.97691535949707,163.883193969727,-9.55202293395996,2.25466299057007,0.242425084114075,0.634570956230164,2482.45629882812,284,-2.10881042480469,0.0904276296496391,550.817749023438,2297.84814453125,82410,0,210217.531099999,525679.7338,-114.788663745967,X1,104,67,3
X1,3034,8.5119514465332,-0.680243611335754,809.397155761719,-9.04532146453857,2.42804431915283,0.252738058567047,0.5977503657341,2260.41650390625,275,-2.62354874610901,0.0801967829465866,569.800903320312,2069.1279296875,86574,0,182359.211300001,547912.6723,-115.187232466342,X1,27,201,1
X1,3907,8.73640441894531,-0.9940185546875,1862.0771484375,-6.80558443069458,2.57055115699768,0.317588716745377,0.70961058139801,5895.70166015625,242,-2.33111906051636,0.161476522684097,431.700592041016,2083.701171875,91290,0,175375.608999999,560133.0086,-115.294272753832,X1,109,136,2
X1,3996,6.53213787078857,-4.96879053115845,18731.6796875,-7.15302896499634,2.1479709148407,0.322404563426971,0.720123052597046,6417.05224609375,217,-6.56597566604614,0.116458840668201,376.618896484375,1820.92358398438,94825,1,170782.9077,564769.694399999,-115.361435274629,X1,75,208,1
X1,4182,9.34092712402344,0.1202392578125,333.591796875,-11.7970743179321,1.64183497428894,0.200761422514915,0.513019919395447,3004.71020507812,457,-10.5088157653809,-0.0122294267639518,616.297058105469,2005.8359375,36916,0,187262.787900001,566731.3914,-115.139100372656,X1,63,140,7
X1,2713,6.93258285522461,-0.188368052244186,482.967987060547,-9.58326721191406,3.53957605361938,0.253020346164703,0.634939432144165,2775.3046875,215,-2.72400116920471,0.182580128312111,562.401428222656,2229.36572265625,105429,0,158215.953299999,548823.491599999,-115.515698994119,X1,91,71,8
X1,1923,8.43665313720703,-0.329562723636627,1743.16137695312,-8.82081413269043,2.32168221473694,0.229529902338982,0.609078347682953,4341.97705078125,267,-7.13088274002075,0.285765290260315,568.548156738281,1959.4033203125,80668,0,188333.858999999,539556.051100001,-115.098035153133,X1,30,22,6
X1,770,7.82974529266357,-1.26909720897675,371.615081787109,-9.52343845367432,2.25353956222534,0.248521044850349,0.656530976295471,4831.466796875,314,-2.3740599155426,0.134731233119965,491.73095703125,2094.2294921875,88583,1,209490.369999999,525905.6249,-114.798706973744,X1,108,61,3
X1,3208,4.73293399810791,-0.352193206548691,2951.01977539062,-6.34757995605469,3.6664705276489298,0.359269648790359,0.568543016910553,4626.71240234375,411,-7.13010168075562,0.173585787415504,639.611694335938,2244.1943359375,49312,0,174171.202099999,550820.058900001,-115.301255880418,X1,55,83,10
X1,2790,6.90288162231445,-2.91073942184448,13173.623046875,-7.22505855560303,2.04556226730347,0.30109316110611,0.738141775131226,5443.11083984375,316,-5.09579849243164,0.139073431491852,417.791229248047,2065,66706,1,192153.827199999,545840.027799999,-115.052308931717,X1,26,161,5
X1,1742,6.94722938537598,-0.420247405767441,954.384399414062,-9.08440113067627,2.2740421295166,0.250228673219681,0.691767156124115,5827.078125,233,-3.1584804058075,0.129226163029671,466.042541503906,2233.69921875,99142,0,178036.103700001,538049.0637,-115.236077616881,X1,105,98,4
X1,2012,9.79169464111328,-3.15147566795349,6416.0205078125,-8.29563331604004,1.47935950756073,0.264349609613419,0.650133192539215,5303.99853515625,324,-6.99532556533813,0.171657830476761,439.2666015625,1723.111328125,81344,1,188175.1087,540152.952299999,-115.100765787806,X1,30,91,6
X1,3703,7.3898138999939,-0.947157144546509,849.536315917969,-8.01693153381348,1.83235037326813,0.285656571388245,0.699456691741943,5152.82470703125,340,-4.52698707580566,0.215607032179832,414.942321777344,1880.79406738281,49930,0,177762.1555,556175.6807,-115.257863230144,X1,105,82,7
X1,2191,10.5086574554443,-1.06810164451599,3984.46337890625,-8.85175895690918,1.62302768230438,0.259071856737137,0.728394091129303,5464.29833984375,418,-10.5544137954712,0.15584622323513,366.009063720703,1736.93676757812,49486,0,206464.673599999,540245.7015,-114.852907161583,X1,29,183,8
X1,4175,7.30258893966675,-0.762885212898254,927.825317382812,-6.46668720245361,3.87276577949524,0.378328621387482,0.589081346988678,2672.02197265625,292,-2.48358297348022,0.1447464376688,690.962646484375,2602.10961914062,81338,0,171993.839500001,568142.794299999,-115.348391889055,X1,103,185,5
X1,3537,4.66755867004395,2.41933178901672,34.8438034057617,-11.1325511932373,2.06957221031189,0.222431272268295,0.555347800254822,3930.8681640625,436,-7.76078987121582,0.0313322506844997,582.442443847656,2086.09521484375,44934,0,182913.0251,553211.369100001,-115.184943346445,X1,76,219,1
X1,3029,8.19489669799805,-0.723008871078491,1365.27661132812,-8.99535274505615,1.74855828285217,0.253828495740891,0.674886882305145,5139.0556640625,327,-6.17984247207642,0.0955141931772232,465.963287353516,2175.013671875,65705,0,188587.115499999,547267.9407,-115.1020881248,X1,46,89,4
